price,sqft_living,sqft_basement
488500.0,1820,0
26e4,2110,0
166e3,870,0
44e4,1080,0
375e3,1260,0
529500.0,900,120
338e3,750,0
335620.0,1800,460
464e3,2220,530
354e3,1390,0
601e3,2160,500
285e3,1840,470
462500.0,1690,0
35e4,2650,0
329e3,1120,0
312500.0,2500,1180
37e4,2220,0
399900.0,1260,0
398e3,1480,0
550500.0,930,100
709e3,2780,910
402e3,2770,1070
45e4,1530,0
524e3,2140,700
8e5,4600,2200
185e3,1760,530
365e3,1760,530
925e3,3110,0
714e3,2260,740
495e3,1460,0
535e3,2050,820
88e4,2340,0
15e4,1230,0
554500.0,1880,460
52e4,1280,0
839990.0,3660,0
5e5,1650,0
305e3,1960,0
247800.0,1580,0
344200.0,2490,0
459950.0,2000,0
229900.0,1550,0
75e4,2820,870
509e3,2600,760
68e4,2200,560
661500.0,2500,1010
37e4,1270,0
785e3,2900,490
355e3,840,0
446e3,1940,970
83e4,3490,0
324e3,1940,0
5e5,2490,0
745e3,1390,0
1197e3,3940,1320
385e3,1760,630
565e3,2560,1050
465e3,2300,880
401e3,1770,0
385e3,2310,680
395e3,2310,0
245e3,2000,0
5e5,1540,650
334e3,2590,840
55e4,980,0
216e3,1730,550
340500.0,3070,560
375e3,2100,0
6e5,2080,500
375e3,1890,640
536500.0,2000,550
599900.0,3030,1270
75e4,1110,0
355e3,1650,480
59e4,1410,500
68e4,2140,1070
429e3,1860,0
581e3,1170,0
463800.0,980,0
2983e3,7400,1110
443e3,1650,0
276200.0,1480,300
63e4,4060,1100
57e4,1370,0
979700.0,2480,100
73e4,2030,300
268450.0,2200,1100
49e4,1770,500
808e3,2550,800
35e4,1250,0
695e3,2390,1000
1228e3,5730,1450
309950.0,1120,0
134e3,1270,620
645500.0,2390,0
75e4,1760,220
1399e3,2560,450
344900.0,1820,720
601450.0,1840,0
575e3,1810,110
405e3,2470,900
518e3,2520,0
265e3,1600,0
18e4,1280,0
285e3,1590,0
433e3,2000,1000
399e3,1780,430
565e3,1700,0
406500.0,1970,0
42e4,1940,850
965e3,3290,1000
1375e3,3500,1040
353950.0,3260,0
847700.0,4230,370
185e3,1590,500
269e3,1010,0
422800.0,1820,480
379950.0,870,0
525e3,1620,420
81e4,3980,0
209950.0,1630,0
439950.0,1230,220
554820.0,3510,1300
359e3,2160,0
242500.0,1020,0
33e4,1590,0
74e4,3440,1250
63e4,3020,0
75e4,2280,920
695e3,2790,0
109e3,580,0
389e3,2030,950
447e3,850,0
12e5,2480,0
315e3,1010,0
64e4,2420,0
57e4,2180,0
495e3,1830,0
449500.0,2040,840
1084500.0,2640,800
294950.0,1060,0
170500.0,1640,600
312e3,1190,0
35e4,2180,0
69e4,2120,0
375e3,2210,0
575e3,2510,0
646e3,2500,900
239950.0,1560,0
4e5,2510,800
455e3,3060,0
24e4,1310,0
34e5,4260,980
695e3,2500,820
304950.0,670,0
65e4,1840,700
402500.0,1480,0
482e3,2420,0
655e3,1820,700
577e3,1940,0
35e4,1630,0
415e3,2520,840
396400.0,2120,0
654300.0,2490,0
774950.0,3410,0
855e3,2380,0
1145e3,2490,820
33e4,1240,0
29e4,1900,500
519500.0,2390,0
45e4,1810,410
312e4,4490,0
265e3,1620,0
359e3,2640,0
2e6,2870,360
105e4,3250,1220
402500.0,800,0
45e4,1360,0
262500.0,1950,820
285e3,1970,0
29e4,2020,0
752500.0,2280,0
82e4,3540,0
292e3,1560,0
213e3,750,0
4e5,2240,0
202e3,590,0
484e3,690,0
617450.0,1580,500
25e4,1040,0
405e3,1880,920
325e3,1070,0
301350.0,1860,820
425e3,1550,500
46e4,1860,390
938e3,3090,0
348e3,1720,400
435e3,1260,0
227950.0,1120,0
425e3,1250,350
55e4,1810,0
347500.0,1890,0
397e3,2020,400
41e4,1790,300
78e4,3190,0
135e4,3030,330
476e3,1630,0
39e4,1180,0
226500.0,1560,0
495e3,1340,0
15e5,2590,0
385e3,1020,140
535950.0,2370,0
91e4,3170,0
465e3,1120,0
495e3,1440,0
25e4,2170,700
1225e3,3490,1210
4e5,1970,0
715e3,2780,0
342e3,2250,0
42e4,1340,0
148226.0,1400,0
313e3,1510,500
15e4,1320,0
15e4,820,0
23e4,1080,0
389100.0,840,0
645e3,2070,710
31e4,1520,530
351358.0,1210,0
17e5,3810,0
1565e3,5370,0
85e4,1540,0
47e4,2310,0
77e4,1870,0
366e3,1840,500
545e3,2060,0
205e3,1010,0
405e3,1020,0
467e3,2220,950
392500.0,1050,0
901e3,3030,670
5e5,1800,500
384950.0,1860,0
17e5,4070,0
245e3,860,0
1165e3,3080,0
184500.0,1280,0
269e3,1540,0
57e4,1530,0
85e4,2350,0
209e3,920,0
327e3,1840,0
369500.0,1650,550
44e4,1760,530
947500.0,3290,0
51e4,1270,0
385e3,1600,670
37e4,2670,1270
66e4,1960,0
729e3,3300,780
44e4,2000,0
445e3,2360,0
46e4,1430,0
516e3,2330,1030
343888.0,2060,0
5e5,2240,0
465e3,2330,1000
302e3,2180,0
195e3,1280,0
64e4,2140,0
502e3,2890,1260
36e4,1480,0
290500.0,1680,0
248e3,2163,0
433e3,2280,0
48e4,820,0
41e4,1330,210
309950.0,2310,0
253e3,1290,0
28e4,1630,0
44e4,1410,0
333e3,1240,0
759950.0,3100,0
345e3,2020,0
35e4,2500,0
198e3,790,0
73e4,2040,700
266200.0,1430,0
106e4,2250,0
95e3,1070,0
43e4,1300,0
65e4,2560,0
379900.0,2190,0
325e3,940,80
455e3,1740,570
392e3,2220,890
373e3,1310,0
951250.0,2710,800
502e3,1300,0
362500.0,1940,0
525e3,1080,0
58e4,2110,690
278e3,1590,420
422500.0,910,0
783200.0,1590,600
715e3,3290,0
472217.0,2010,620
244615.0,2060,0
385e3,1560,780
549995.0,1120,0
959900.0,3550,0
51e4,3300,0
367e3,2000,800
375e3,2680,870
5e5,1290,0
489e3,1290,0
34e4,1150,350
562e3,1880,940
489950.0,2400,0
652e3,1920,360
472e3,4350,1480
333e3,1910,0
56e4,2000,0
799e3,3290,1070
86e4,3480,0
449500.0,2410,0
692500.0,2820,0
925e3,2710,1280
267500.0,2080,530
396800.0,2200,0
22e4,1180,0
892500.0,2120,400
455500.0,1460,0
743e3,2110,0
338e3,1790,0
332e3,1340,0
563225.0,2460,1090
115e4,3760,0
645e3,1240,240
739e3,2750,190
435e3,2530,0
995e3,3200,550
52e4,2020,670
4e5,3030,1000
44e4,2350,840
44e4,1690,460
738e3,1280,0
25e4,1170,0
338150.0,2700,0
425e3,1800,520
883e3,3670,0
51e4,2350,0
95e4,3100,0
435e3,1120,0
415e3,1900,770
439e3,1350,480
295832.0,1410,450
285e3,1560,0
35e4,1090,0
489e3,1465,415
304500.0,1790,400
288e3,1300,0
417e3,1920,480
615e3,1420,380
73e4,3760,940
178500.0,930,0
3e5,1580,530
415e3,2170,820
452500.0,2040,0
101e4,3430,0
653e3,2160,0
715e3,2060,700
541e3,1410,0
245e3,1850,0
547e3,1370,0
75e4,3330,1590
575e3,1970,400
216e3,1310,0
443e3,1640,0
257700.0,1600,0
278e3,1230,0
3e5,2240,0
269100.0,2190,0
402500.0,990,0
306888.0,1010,0
795e3,2920,0
525e3,2310,0
105e4,3470,910
452e3,1220,340
35e4,1550,0
41e4,2070,0
595e3,2060,880
499e3,1690,0
34e4,2550,0
1065e3,3370,0
46e4,2230,0
345e3,2382,0
280500.0,1620,0
704e3,1140,0
545e3,2140,0
335e3,1900,0
1325e3,3370,1510
42e4,2300,870
705e3,2040,880
274900.0,1840,630
499950.0,2860,670
415250.0,1400,0
222e3,990,0
375e3,3120,970
3e5,1640,0
456700.0,2820,1280
925500.0,1970,0
375e3,2840,1370
42e4,2370,0
575e3,2610,0
335e3,1340,670
428e3,1300,0
655e3,3340,1280
738e3,2630,0
415e3,1960,980
392e3,1090,300
555e3,1550,500
26e4,1770,0
392500.0,1390,0
912e3,2979,0
135e3,830,0
5e5,1560,160
238e3,1360,310
251e3,1650,790
406500.0,1510,0
433495.0,3010,0
265e3,1510,360
36e4,1950,430
425e3,1800,850
45e4,2810,1300
449900.0,1760,0
345e3,2040,0
612500.0,1690,0
317e3,1530,0
585e3,1810,500
455e3,1180,0
1035e3,4090,0
497e3,2250,0
226750.0,1070,0
385e3,1820,600
205e3,1080,0
745e3,2760,0
371e3,2550,0
545e3,2080,0
443e3,1280,0
287e3,950,0
194e3,1050,0
265e3,1800,0
1135e3,3840,1730
699950.0,3674,0
433e3,1710,0
2e5,910,0
289571.0,1340,0
44e4,2340,620
4e5,1510,390
589e3,2630,0
85e4,3100,0
52e4,940,0
555e3,1370,170
47e4,2480,0
207e3,1068,0
379750.0,2390,770
709e3,2170,900
24e4,1520,360
445500.0,2210,560
1308e3,3200,1600
21e4,1160,0
603e3,2670,0
72e4,2520,0
92e3,760,0
6e5,1310,0
725e3,2750,1370
409950.0,1790,520
515e3,1790,0
495e3,2400,600
998e3,2420,0
63e4,1710,0
41e4,2000,680
602e3,1580,0
75e4,2310,1000
711600.0,3580,1210
105e4,4320,1130
700500.0,2560,0
71e4,3220,0
25e4,1660,650
35e4,2420,800
475e3,2870,1350
2e5,830,0
45e4,1710,670
316e3,2600,0
31e4,670,0
392e3,1500,0
521e3,1460,0
495e3,1540,580
209e3,1250,0
809950.0,2230,0
4e5,1800,380
415e3,2400,870
411e3,2370,0
825e3,1830,600
436e3,1480,0
46e4,2620,0
281e3,1300,0
976e3,3120,1460
485e3,2400,0
429e3,1430,0
729e3,2480,0
625e3,2280,0
218500.0,1390,0
175e3,1030,0
442500.0,1120,0
48e4,1300,0
715500.0,2410,870
432500.0,1470,0
875e3,4720,1510
605e3,2910,0
1688e3,5000,0
318e3,1690,600
311300.0,1000,0
325e3,2400,950
795e3,3330,720
558e3,2060,740
37e4,3090,0
598850.0,2350,0
515700.0,2180,0
458e3,1870,0
583500.0,3530,0
653750.0,2460,0
299e3,1650,0
532e3,3480,1140
819e3,3176,450
945e3,2420,420
608700.0,2260,0
812e3,2380,1070
464e3,3400,1700
95e4,3770,0
7e5,2672,652
435e3,1180,120
229500.0,1810,0
1575e3,2610,0
265e3,1450,270
995e3,1600,0
59e4,2650,970
74e4,2490,1000
36e4,850,300
548500.0,1820,520
599e3,1960,870
615e3,2350,550
292e3,1320,0
899e3,3720,0
5e5,2210,1180
58e4,1910,0
58e4,2840,0
594e3,1320,230
5e5,2440,1020
55e4,2420,740
275e3,1180,0
39e4,1820,0
125e4,3760,700
25e4,1560,0
405e3,1790,0
213950.0,1430,0
232e3,1390,0
207e3,990,0
31e4,1880,0
54e4,2520,0
75e4,2060,480
392500.0,2150,0
305e3,2500,810
735e3,2390,0
575e3,2400,0
175e3,660,0
291e3,1580,0
791500.0,3250,0
475e3,1880,700
238950.0,1190,0
47e4,1280,240
42e4,2380,770
44e4,2040,0
656e3,1440,150
559950.0,2120,0
6e5,990,0
255e3,1710,0
210750.0,1840,0
485e3,1150,0
39e4,2250,0
405e3,2460,650
462500.0,1540,0
435e3,2210,580
44e4,1440,0
299950.0,1790,0
44e4,1120,0
312620.0,1260,0
372500.0,1180,380
297262.0,1730,0
735e3,2250,1000
43e4,1550,0
241e3,1070,0
201e3,1460,0
57e4,1060,0
538e3,1840,620
729e3,2440,0
331500.0,1700,850
110700.0,680,0
245e3,1700,0
427e3,2000,640
650500.0,2340,1050
335900.0,1120,0
535e3,1510,0
36e4,2120,1040
294900.0,1500,290
46e4,1030,0
1769e3,5440,0
463e3,1150,0
332e3,2420,920
199500.0,1750,0
247e3,1750,0
442500.0,2170,0
6e5,2540,0
449e3,1690,0
725e3,1600,0
215e3,1060,0
582500.0,1990,820
305e3,2210,0
734e3,3090,750
3e5,1050,0
525888.0,2550,740
711e3,2095,800
36e4,1520,300
357e3,2750,0
235e3,1200,0
55e4,1830,680
324e3,1160,0
42e4,1750,340
45e4,2400,0
825e3,4140,1110
272e3,2115,0
481e3,2580,0
5e5,1220,160
448e3,1630,740
48e4,1350,0
475e3,1690,0
472500.0,1700,0
291e3,1890,630
294e3,850,0
1013050.0,2480,660
442500.0,1690,0
17e4,810,0
1582500.0,3980,1500
665e3,2580,800
161e4,6085,0
675e3,2140,1140
279900.0,1360,0
875e3,1800,0
571e3,1920,0
32e4,860,0
525e3,2340,0
165e4,4040,2020
137900.0,1160,580
44e4,1680,0
36e4,1280,640
271e3,1800,0
465e3,4250,2100
28e4,2400,0
283e3,940,0
411500.0,1110,0
282e3,2420,1050
535e3,1850,60
554729.0,2020,290
868e3,2020,290
427e3,1830,310
455e3,1920,960
595e3,1280,0
4e5,3130,0
77e4,3920,0
742500.0,3100,1100
125e4,3220,1540
375e3,1670,0
1557600.0,2700,0
545e3,5461,2196
105e4,4400,0
1565e3,2190,0
178e3,1200,0
262500.0,1470,0
73e4,1650,0
395e3,1840,480
355e3,1210,0
299990.0,1870,0
1125e3,3890,740
425e3,2660,0
349e3,1150,0
554950.0,1740,870
326e3,2580,700
58e4,1720,300
699e3,2740,1230
757e3,2610,980
335e3,1400,0
66e4,2570,600
54e4,2830,0
32e4,2630,0
28e4,1580,0
324e3,1540,0
3e5,2120,1060
36e4,1830,0
6e5,2260,0
95e4,2500,1000
599950.0,1830,0
19e4,1190,300
35e4,2310,530
522e3,1230,0
85e4,2940,0
308e3,1010,0
102e4,2550,0
397500.0,1480,0
186e3,1460,420
436500.0,3110,1320
71e4,2140,1070
1378600.0,3450,1590
45e4,1960,0
375e3,1890,910
315e3,2080,1040
467500.0,1700,0
33e4,1140,0
665e3,3136,0
76e4,2590,0
469e3,1480,480
408e3,1500,380
851e3,2660,1330
41e4,1350,0
235e3,860,0
207100.0,1000,0
56e4,2480,970
903e3,3860,0
998500.0,2140,450
268500.0,1820,700
494950.0,2220,0
113e4,2660,0
25e4,1470,0
449e3,2350,1100
1225e3,2980,450
325e3,1870,0
506e3,2430,1060
751e3,2790,0
28e4,1370,0
112e4,4470,0
58e4,2040,0
665e3,2340,640
45e4,2520,0
389900.0,1710,0
427e3,1200,0
265e3,1330,0
398e3,1310,0
354e3,3020,0
339950.0,2260,0
399e3,790,0
325e3,970,0
998800.0,2250,0
35e4,1530,0
1e6,1780,0
561e3,2120,0
245e3,1500,310
57e4,1500,310
845e3,2390,930
314500.0,2390,0
65e4,2920,1300
298e3,850,0
5e5,930,0
87e4,3340,870
299e3,710,0
527e3,2240,800
42e4,1060,0
29e4,2360,0
1662e3,3520,1570
499990.0,1730,510
315e3,1170,450
425e3,3680,0
63e4,2900,0
365e3,1290,0
774e3,2010,0
368888.0,1490,0
339500.0,1930,0
344950.0,2240,1120
45e4,2320,0
814950.0,2990,0
299900.0,2200,0
315e3,1500,0
88e4,3860,1930
195e3,1430,400
91e4,3750,0
54e4,3100,0
306e3,1870,0
272e3,2040,460
1295e3,3700,950
45e4,3150,780
45e4,1990,0
31e4,1740,0
53e4,2080,900
435e3,2060,500
485e3,1590,0
69e4,1760,0
305e3,1620,0
3e5,1210,0
289950.0,2040,550
575e3,2270,0
182e4,6640,0
219e3,1060,0
265e3,1940,0
1105e3,3070,1020
2e5,930,110
545e3,2180,970
378e3,2130,0
388e3,800,0
425e3,2200,950
536e3,1130,100
1175e3,1970,870
629950.0,1680,560
465e3,1470,490
545e3,2390,0
592e3,2300,0
446e3,2280,1140
375e3,1330,0
632500.0,2640,0
459950.0,2430,650
485e3,2470,0
255e3,1440,0
251750.0,1320,0
725e3,2810,0
46e4,1370,0
625e3,2000,960
53e4,1980,0
394950.0,2050,0
324950.0,2320,1160
33e4,1960,210
22e4,1910,0
685e3,2030,0
5e5,2210,480
368e3,2610,1250
825e3,2520,970
66e4,1840,780
253e3,1570,0
392500.0,2400,1080
605e3,1930,0
215e3,1160,0
65e4,2820,0
877500.0,3060,1020
232500.0,1320,440
234e3,1200,0
38e4,1560,310
42e4,3070,340
399950.0,1040,0
256750.0,1990,420
535e3,1690,0
515e3,1810,0
77e4,2520,880
256e3,1570,480
489900.0,1680,0
165e3,1250,0
22e4,1280,0
575e3,4620,0
375e3,1580,0
422250.0,1650,350
42e4,1660,280
608e3,2410,0
62e4,1720,270
85e4,3120,1180
463e3,2680,1340
75e4,2640,1240
107e4,3730,0
29e4,1700,0
525e3,2280,1030
319e3,1220,0
592500.0,3500,0
35e4,2010,0
454900.0,2130,700
272e3,1800,0
357500.0,1070,0
285e3,1020,0
28e4,1600,0
477e3,1380,300
75e4,3270,0
595e3,2100,700
525e3,2110,0
319e3,1640,0
225e3,1320,0
485e3,2420,1210
341e3,1390,0
674e3,2320,390
442250.0,2170,0
591e3,2710,0
276e3,1450,0
394e3,1370,0
355e3,1810,740
26e4,1420,400
3e5,2090,750
31e4,2090,750
209e3,1330,0
344950.0,1330,0
23e4,1910,800
336950.0,2310,900
7e5,2500,1110
23e4,1310,0
443500.0,2040,0
471e3,2040,0
595e3,2400,1000
47e4,1400,0
6e5,1700,0
1381e3,3160,0
427800.0,1340,0
445e3,1470,0
382e3,1790,0
577e3,1560,360
427e3,2620,0
255e3,1580,480
24e4,1090,0
1234580.0,3240,740
435e3,2520,1260
145e4,2230,0
425e3,2430,0
393e3,1020,0
264950.0,1810,400
746500.0,3460,0
45e4,2020,850
229950.0,1410,0
425e3,750,0
2555e3,5300,730
14e5,4380,0
753e3,2290,0
31e4,720,0
395e3,1200,600
725e3,2620,0
295e3,2120,0
225e3,1580,0
1699e3,4160,470
431e3,1830,370
358500.0,2000,640
595e3,980,0
468e3,3040,0
26e4,1740,720
375e3,1450,0
295e3,1560,0
403900.0,2050,360
269950.0,1760,300
64e4,1740,430
221e3,910,0
255e3,1700,0
3e5,2620,0
27e4,1500,0
575e3,1630,470
246900.0,1370,0
635e3,1390,260
45e4,1540,0
215e3,1190,0
785e3,4500,0
522500.0,2370,990
15e4,1360,0
199950.0,870,0
3e6,4850,1000
379900.0,3110,90
95e4,3700,0
865e3,3500,1070
785e3,1670,0
245700.0,1640,460
951e3,3400,0
499950.0,2060,1030
257e3,1330,0
549e3,2330,750
16e5,3040,0
14e5,3700,800
619e3,1990,560
311e3,2020,800
6e5,2980,1400
108e4,3990,0
436e3,790,0
205e3,1060,0
514e3,2260,810
53e4,1900,0
511e3,3361,0
21e5,3550,0
37e4,2740,0
5e5,2040,1020
71e4,4070,0
27e4,720,0
415e3,2000,0
18e5,4400,1010
236e3,1300,0
278e3,1420,0
312e3,1540,770
539e3,1540,770
498e3,2360,580
857e3,3720,0
78e4,1690,0
65e4,2300,1150
559500.0,1650,0
219950.0,990,0
671500.0,2130,0
813e3,3320,0
182e3,1960,670
203700.0,770,0
74e4,2010,0
23e4,800,0
128e3,910,0
345e3,1200,0
663e3,3570,0
329950.0,1820,0
1047500.0,2930,260
402300.0,1480,610
492e3,3305,1060
448e3,2230,580
273e3,1560,0
335e3,1030,150
695e3,2380,690
279e3,1010,0
485e3,2060,1030
383e3,2370,0
49e4,2242,0
24e4,1078,0
285e3,890,0
524950.0,2700,580
729e3,2450,0
46e4,1420,0
687500.0,1280,0
1168e3,2910,1130
825e3,2430,0
314950.0,1860,0
47e4,1800,0
5e5,1960,940
313e3,1550,0
445e3,840,0
3e5,2080,750
619500.0,2210,730
305e3,1210,600
874e3,1350,0
477500.0,1860,0
7e5,1940,850
515e3,3400,0
59e4,2240,0
205e3,1170,0
31e4,3130,940
442500.0,1510,0
1078500.0,3740,0
53e4,2690,0
343500.0,1760,580
334900.0,2180,910
544300.0,1560,0
37e4,1780,0
245e3,1260,0
535e3,1570,0
202e3,740,0
49e4,2020,310
651500.0,1500,80
27e4,1670,500
1164e3,3620,700
289e3,1010,150
24e4,1460,0
79e4,1790,440
35e4,1760,0
246950.0,1790,310
4e5,1050,0
533e3,2590,0
198400.0,1040,0
495e3,4060,1270
862e3,3190,0
87e4,3190,0
875e3,2180,0
317e3,2120,0
325e3,2110,0
615e3,1210,0
334950.0,2410,0
775e3,1980,0
6e5,2370,770
565e3,1720,450
292500.0,750,0
825e3,2510,700
495e3,2577,0
525e3,1540,0
438600.0,720,0
507e3,1810,360
275900.0,1380,0
117e4,2570,0
275e3,1690,0
355e3,1420,560
233e3,2130,880
666e3,3000,890
317500.0,2150,790
42e4,2280,1010
29e4,1560,0
32e4,1880,940
65e4,2320,0
325e3,1010,0
165e3,1120,0
5e5,1560,0
443e3,1860,0
213400.0,1150,0
48e4,1920,0
275e3,2490,1030
299880.0,1460,0
499950.0,1820,390
1705e3,4290,1810
55e4,2230,750
3e5,2070,0
92e4,2480,1240
23e5,4110,1390
62e4,2290,740
253500.0,1220,0
978e3,2620,900
387500.0,3190,0
325e3,850,0
568e3,1740,0
525e3,2140,0
56e4,2070,0
394e3,1680,0
484950.0,1000,0
1295e3,3340,790
315e3,1260,0
59e4,2430,0
106e3,560,0
751e3,3380,0
474e3,1100,0
189e3,1700,850
440500.0,1600,0
1017e3,2605,515
589e3,1850,0
273e3,1830,0
95e4,3050,1400
277700.0,1240,40
299900.0,2100,0
235e3,1250,0
464e3,1230,0
281e3,1690,0
32e4,1520,0
282e3,1890,0
745e3,1990,0
245e3,1480,0
25e4,1480,0
47e4,2120,350
216650.0,1480,180
44e4,1250,0
59e4,2010,0
935e3,3150,1350
848e3,3010,0
827500.0,3920,920
1125e3,2880,700
63e4,2550,830
34e4,1120,0
57e4,3140,1240
275e4,4130,1270
514500.0,2990,1250
36e4,1120,0
228900.0,1570,0
66e4,2210,0
647e3,2390,0
366e3,1520,0
354e3,1830,770
85e4,2640,0
496700.0,1740,0
3e5,1550,0
39e4,1040,0
35e4,1640,0
561e3,1640,0
475e3,1260,0
275e3,1170,330
29e4,1590,500
199e3,1750,420
279900.0,1770,0
1655e3,3530,670
405e3,2160,800
615e3,2360,0
268e3,1980,800
451e3,1620,0
85e4,2700,0
118e4,3270,800
245e3,870,0
45e4,840,140
370350.0,1340,260
543e3,1540,0
265e3,1650,0
497e3,2630,0
419e3,1880,780
545800.0,1980,0
403e3,1500,500
195e3,1230,0
1125e3,2520,850
255e3,1970,800
5e5,1520,0
855e3,2600,1300
39e4,2290,0
339e3,1979,650
1325e3,2170,0
429900.0,1820,630
370900.0,1200,0
457500.0,1210,0
499e3,1970,530
225e3,1040,0
615e3,1920,850
455e3,1020,0
458e3,1660,600
58e4,1670,450
966e3,3810,0
24e4,2020,1010
229050.0,420,0
328500.0,1390,0
319e3,2010,900
65e4,1820,180
398500.0,1630,0
25e4,800,120
815e3,2270,0
1065e3,2290,340
51e4,2750,880
156e3,590,0
254500.0,2570,850
76e4,2050,450
21e4,1610,0
349950.0,2140,0
676e3,1730,0
475e3,2440,500
88e4,3220,900
1209e3,4330,0
42e4,1780,750
607e3,1230,0
475e3,2160,0
395e3,1400,690
65e4,1900,720
625e3,2910,1400
849e3,2960,0
429950.0,2010,440
825e3,3760,530
505e3,1020,0
265e3,1290,0
283e3,890,0
56e4,1620,480
765e3,3360,0
61e4,2930,1410
589e3,2940,1230
192500.0,1080,0
32e5,4560,1800
55e4,1010,150
46e4,1790,510
264500.0,2060,860
339e3,1150,140
95e4,4030,0
677500.0,2020,0
69e4,2740,0
312e3,1930,500
84e4,2500,940
357500.0,2080,0
675e3,1460,480
515e3,3290,0
491234.0,1540,0
29e4,1310,0
49e4,2120,840
81e4,2920,1400
252e3,1150,0
299999.0,2380,0
4e5,2220,0
53e4,3020,1160
357e3,2460,0
365e3,1820,790
804e3,2620,0
808250.0,1750,740
36e4,2020,0
24e4,1240,0
335e3,1380,0
38e4,1920,0
35e4,1680,610
194e3,1400,0
31e4,1240,150
315e3,1410,0
258950.0,1440,0
479e3,1230,210
51e4,1550,0
4e5,1760,0
145e4,5000,1390
68e4,2140,120
175e4,3510,0
335e3,2010,510
46e4,3390,1640
44e4,2160,1080
412250.0,1300,0
185e3,1280,0
286500.0,1840,800
422e3,3200,0
408e3,2800,0
306500.0,1390,0
359900.0,2600,0
56e4,1960,0
259875.0,1250,0
385e3,1250,0
188e3,550,0
1142e3,2500,540
255e3,1250,0
1185e3,3020,0
635200.0,1640,720
355e3,1870,0
544e3,1760,0
402e3,1320,0
575e3,1430,0
216e3,1580,0
12e5,4170,0
85e4,3090,0
238e3,1020,300
625e3,2180,160
111e4,3350,840
82e4,2510,0
355e3,1880,630
495e3,1810,600
13e5,4170,0
398750.0,2230,0
835e3,3650,0
705e3,2830,1400
625e3,2120,0
55e4,2090,0
54e4,2600,1200
519e3,830,0
311e3,1975,0
305e3,1900,480
395e3,2640,0
275e3,1610,600
45e4,1770,340
324e3,1070,0
2795e3,4590,1000
565e3,1540,0
373e3,1590,0
613e3,1170,0
614e3,2880,960
595e3,2510,830
44e4,1280,430
425e3,1570,0
407e3,740,0
472e3,1740,0
472e3,1180,0
125e4,2960,800
412e3,1880,940
717e3,1150,0
425e3,1320,0
299999.0,1640,820
254e3,1470,0
178500.0,900,0
8e5,1510,280
42e4,1440,720
319900.0,1380,0
35e4,1150,0
968e3,3610,1540
491e3,1250,0
948e3,3510,0
9e5,2260,560
27e4,2840,1420
198e3,1430,610
25e4,1420,0
615e3,2120,0
55e4,2080,0
19e4,1370,0
629e3,1900,620
434e3,1660,0
415885.0,1310,0
55e4,1840,920
272e3,1040,460
665e3,2610,0
51e4,1990,0
53e4,3080,1340
355e3,1200,0
255e3,1250,0
79e4,2640,0
695e3,1790,0
255e3,1140,0
41e4,1790,410
65e4,1910,490
675e3,1530,0
332888.0,1050,100
3e5,1730,600
32e4,1100,0
342500.0,2100,1050
752875.0,2800,0
173e4,5000,1590
255e3,880,380
244e3,1470,0
142e4,3950,520
218e3,980,0
359e3,2180,0
84e4,3040,0
9e5,4130,960
205e3,1850,0
205e3,1600,0
5e5,2070,700
51e4,3180,0
1135e3,6900,2080
1545e3,2640,560
21e4,1920,0
597500.0,2030,430
4e5,1140,0
412e3,1660,400
299950.0,1390,0
1081e3,2490,800
422500.0,2550,0
41e4,1270,0
14e5,2980,840
245e3,1470,0
72e4,3550,1370
315e3,780,0
191950.0,1390,0
455e3,2440,0
523e3,1260,0
25e4,1640,0
294e3,1670,530
49e4,2380,340
31e4,1030,0
265e3,1560,0
402e3,1640,630
705e3,2200,0
589450.0,3190,0
219950.0,1200,0
75e4,2250,740
478e3,1960,980
17e4,1250,0
489950.0,2640,0
137e4,2460,530
319950.0,1700,0
208417.0,840,0
41e4,1900,950
59e4,2160,1080
648e3,1610,0
255e3,1720,0
465e3,2190,0
622e3,3020,1510
306e3,1980,0
617e3,1880,0
438750.0,1610,0
128e4,3260,960
995e3,3970,1000
158e4,4570,0
635e3,2620,910
215e3,1180,0
53e4,1365,50
295e3,720,0
245e3,1350,420
4e5,3060,1530
303e3,1850,0
33e4,1320,0
7e5,1990,0
126e3,610,0
85e4,2500,0
405e3,1440,0
869900.0,2750,980
485e3,1790,0
4e5,1050,330
299950.0,1780,0
585e3,2200,0
495e3,1720,250
22e5,5840,1270
447e3,1520,0
206e3,1320,0
5e5,1070,120
302500.0,1990,0
125e4,4980,1900
391e3,890,0
25e4,1440,0
435e3,2440,0
16e4,1800,360
451e3,2260,930
206e3,810,0
59e4,2240,700
695e3,4560,760
35e4,1550,0
1236300.0,3180,760
395e3,2950,1250
419e3,2190,0
592350.0,1570,0
855e3,3420,800
771e3,2420,0
325e3,1570,0
185e4,3680,1050
545e3,1910,700
615e3,1780,790
625500.0,2160,860
232e3,1460,0
168e3,1370,0
238e3,1370,0
26e4,1500,0
46e4,1210,0
9e5,2850,1170
289950.0,1090,0
265e3,1450,0
465e3,1820,480
37e4,1320,0
24e4,1670,0
232e3,1440,0
237502.0,980,0
128e4,4340,1490
957e3,2860,1430
218e3,1140,0
205e3,1120,0
35e4,1460,330
256e3,2050,0
275e3,1250,250
372e3,2520,0
688888.0,2580,820
17e4,1200,0
53e4,2140,1070
905e3,3440,0
365e3,1800,720
312e3,1790,500
